14414400,  8,  .55601069703698158E-001,  .13872869164543999E-006
144144000,  8,  .38075091503560543,  .13874135174063440E-007
1441440000,  8,  3.8068758896552026,  .13875105508986962E-008
14414400000,  8,  38.067490210290998,  .12981509200926666E-008
144144000000,  8,  380.67209249502048,  .80066531182865219E-009
14414400,  16,  .20302425138652325E-001,  .13872866677644424E-006
144144000,  16,  .19187850039452314,  .13874330573315774E-007
1441440000,  16,  1.9033082500100136,  .13874892346166234E-008
14414400000,  16,  19.032445374876261,  .13053664815743105E-008
144144000000,  16,  190.33275297004730,  .83098994352326372E-009
14414400,  24,  .13779604807496071E-001,  .13872866766462266E-006
144144000,  24,  .12699116487056017,  .13874341675546020E-007
1441440000,  24,  1.2692052698694170,  .13874994486684500E-008
14414400000,  24,  12.689209364820272,  .13066059345590020E-008
144144000000,  24,  126.88916519004852,  .82439655102461984E-009
14414400,  32,  .11679660063236952E-001,  .13872865478603558E-006
144144000,  32,  .98939490038901567E-001,  .13874308368855282E-007
1441440000,  32,  .95174940489232540,  .13875212090397326E-008
14414400000,  32,  9.5162597801536322,  .13070518001256914E-008
144144000000,  32,  95.166992105077952,  .83071238776710743E-009
14414400,  40,  .10537474881857634E-001,  .13872865833874926E-006
144144000,  40,  .81211280077695847E-001,  .13874326132423676E-007
1441440000,  40,  .76158261997625232,  .13875034454713386E-008
14414400000,  40,  7.6129470546729863,  .13072973814587385E-008
144144000000,  40,  76.133093819953501,  .82965900816134308E-009
14414400,  48,  .96265599131584167E-002,  .13872864501607296E-006
144144000,  48,  .63542785122990608E-001,  .13874346560527329E-007
1441440000,  48,  .64135535014793277,  .13875247617534114E-008
14414400000,  48,  6.3443811400793493,  .13074243909727556E-008
144144000000,  48,  63.446683380287141,  .82947160251478635E-009
14414400,  56,  .91654546558856964E-002,  .13872865833874926E-006
144144000,  56,  .54445534944534302E-001,  .13874362103649673E-007
1441440000,  56,  .55284558003768325,  .13874585924611438E-008
14414400000,  56,  5.4379684748128057,  .13074217264374965E-008
144144000000,  56,  54.382931754924357,  .83210238699393813E-009
14414400,  64,  .12056765146553516E-001,  .13872864945696506E-006
144144000,  64,  .47693694941699505E-001,  .13874337234653922E-007
1441440000,  64,  .47670105984434485,  .13874776882971673E-008
14414400000,  64,  4.7586226002313197,  .13074878957297642E-008
144144000000,  64,  47.583972534630448,  .82794260336527259E-009
14414400,  72,  .14162229839712381E-001,  .13872865389785716E-006
144144000,  72,  .42584265116602182E-001,  .13874323023799207E-007
1441440000,  72,  .42313316510990262,  .13874967841331909E-008
14414400000,  72,  4.2295181653462350,  .13074656912692717E-008
144144000000,  72,  42.296197860036045,  .82804962886484645E-009
14414400,  80,  .14955365099012852E-001,  .13872864723651901E-006
144144000,  80,  .38295334670692682E-001,  .13874356774579155E-007
1441440000,  80,  .38099124515429139,  .13874688065129703E-008
14414400000,  80,  3.8068667147308588,  .13075358573644280E-008
144144000000,  80,  38.067239809781313,  .82729911810019985E-009
14414400,  88,  .18189454916864634E-001,  .13872864812469743E-006
144144000,  88,  .34691574983298779E-001,  .13874341675546020E-007
1441440000,  88,  .36264381511136889,  .13874612569964029E-008
14414400000,  88,  3.4606217653490603,  .13075696081443766E-008
144144000000,  88,  34.606510114856064,  .82790441169322548E-009
14414400,  96,  .18663514871150255E-001,  .13872864990105427E-006
144144000,  96,  .31863404903560877E-001,  .13874354998222316E-007
1441440000,  96,  .31741317501291633,  .13874865700813643E-008
14414400000,  96,  3.1721453149802983,  .13075376337212674E-008
144144000000,  96,  31.723758724983782,  .83005557982573919E-009
14414400,  104,  .22467860020697117E-001,  .13872865123332190E-006
144144000,  104,  .29519029892981052E-001,  .13874345228259699E-007
1441440000,  104,  .29305924009531736,  .13874688065129703E-008
14414400000,  104,  2.9282020451501012,  .13075465155054644E-008
144144000000,  104,  29.283617295324802,  .82926643329983563E-009
14414400,  112,  .22702840156853199E-001,  .13872864901287585E-006
144144000,  112,  .27259144932031631E-001,  .13874340343278391E-007
1441440000,  112,  .27212909981608391,  .13874852378137348E-008
14414400000,  112,  2.7191493050195277,  .13076015825674858E-008
144144000000,  112,  27.191092855297029,  .82704465498295576E-009
14414400,  120,  .24662144947797060E-001,  .13872864901287585E-006
144144000,  120,  .25699920020997524E-001,  .13874332349672613E-007
1441440000,  120,  .25403732992708683,  .13874985604900303E-008
14414400000,  120,  2.5381381600163877,  .13075571736465008E-008
144144000000,  120,  25.378071019891649,  .82924112021487417E-009
14414400,  128,  .26358370203524828E-001,  .13872926807323438E-006
144144000,  128,  .23846794851124287E-001,  .13874344340081279E-007
1441440000,  128,  .23826465522870421,  .13874799087432166E-008
14414400000,  128,  2.3792158849537373,  .13075789340177835E-008
144144000000,  128,  23.791479590348899,  .82961548741877778E-009
