10485760,  8,  .52850059932097793E-001,  .23840329710367314E-007
104857600,  8,  .52976280497387052,  .23841764118515130E-008
1048576000,  8,  5.2679350341204554,  .23850565966654358E-009
10485760000,  8,  52.668268173001707,  .12970602369932749E-009
104857600000,  8,  526.60511420411058,  .60404303781069757E-009
10485760,  16,  .53779160836711526E-001,  .11920351372651794E-007
104857600,  16,  .52697570505551994,  .11921317266683218E-008
1048576000,  16,  5.2663917341269553,  .11931611254567542E-009
10485760000,  16,  52.677003153134137,  .72707617704281802E-010
104857600000,  16,  526.62502684816718,  -.19533707984464854E-010
10485760,  24,  .53465574048459530E-001,  .79470554581462238E-008
104857600,  24,  .52711262903176248,  .79469675284826735E-009
1048576000,  24,  5.2719263939652592,  .79634965288732928E-010
10485760000,  24,  52.710676611168310,  .90905061256307818E-012
104857600000,  24,  526.64227261417545,  .21841075614759120E-008
10485760,  32,  .53775877924636006E-001,  .59602527358038060E-008
104857600,  32,  .52727620513178408,  .59601967805633649E-009
1048576000,  32,  5.2824920229613781,  .59904081695094646E-010
10485760000,  32,  52.671197732910514,  -.11107115227559916E-010
